https://github.com/thenewstack/docker-and-containers-ebooks DEV
https://github.com/cloud66/habitus DEV
https://github.com/meteor/meteor DEV
https://github.com/rails/rails DEV
https://github.com/expressjs/express DEV
https://github.com/laravel/laravel DEV
https://github.com/pallets/flask DEV
https://github.com/balderdashy/sails DEV
https://github.com/symfony/symfony DEV
https://github.com/spring-projects/spring-framework DEV
https://github.com/linnovate/mean DEV
https://github.com/playframework/playframework DEV
https://github.com/sinatra/sinatra DEV
https://github.com/revel/revel DEV
https://github.com/cakephp/cakephp DEV
https://github.com/jhipster/generator-jhipster DEV
https://github.com/NancyFx/Nancy DEV
https://github.com/derbyjs/derby DEV
https://github.com/keithwhor/nodal DEV
https://github.com/hanami/hanami DEV
https://github.com/padrino/padrino-framework DEV
https://github.com/aspnetboilerplate/aspnetboilerplate DEV
https://github.com/kraih/mojo DEV
https://github.com/ninjaframework/ninja DEV
https://github.com/web2py/web2py DEV
https://github.com/kemalcr/kemal DEV
https://github.com/pakyow/pakyow DEV
https://github.com/frappe/frappe DEV
https://github.com/perl-catalyst/catalyst-runtime DEV
https://github.com/adobe-fonts/source-code-pro DATA
https://github.com/google/fonts DATA
https://github.com/mozilla/Fira DATA
https://github.com/google/roboto DATA
https://github.com/adobe-fonts/source-sans-pro DATA
https://github.com/be5invis/Iosevka DATA
https://github.com/larsenwork/Gidole DATA
https://github.com/adobe-fonts/source-serif-pro DATA
https://github.com/theleagueof/league-gothic DATA
https://github.com/theleagueof/raleway DATA
https://github.com/theleagueof/ostrich-sans DATA
https://github.com/theleagueof/junction DATA
https://github.com/klepas/open-baskerville DATA
https://github.com/theleagueof/chunk DATA
https://github.com/FortAwesome/Font-Awesome DATA
https://github.com/google/material-design-icons DATA
https://github.com/driftyco/ionicons DATA
https://github.com/erikflowers/weather-icons DATA
https://github.com/primer/octicons DATA
https://github.com/somerandomdude/Iconic DATA
https://github.com/smcllns/css-social-buttons DATA
https://github.com/stephenhutchings/typicons.font DATA
https://github.com/parkerbennett/stackicons DATA
https://github.com/Keyamoon/IcoMoon-Free DATA
https://github.com/pfefferle/openwebicons DATA
https://github.com/MfgLabs/mfglabs-iconset DATA
https://github.com/scottdejonge/map-icons DATA
https://github.com/fontello/brandico.font DATA
https://github.com/jhogue/PE-Analog-Clock-icon-font DATA
https://github.com/whhglyphs/webhostinghub-glyphs DATA
https://github.com/xtoolkit/Micon DATA
https://github.com/seriesseed/equity DOCS
https://github.com/twitter/innovators-patent-agreement DOCS
https://github.com/usds/playbook DOCS
https://github.com/project-open-data/project-open-data.github.io DOCS
https://github.com/divegeek/uscode DOCS
https://github.com/catalyzeio/policies DOCS
https://github.com/hackdaymanifesto/hackdaymanifesto.github.com DOCS
https://github.com/GSA/https DOCS
https://github.com/18F/open-source-policy DOCS
https://github.com/BetaNYC/Bike-Share-Data-Best-Practices DOCS
https://github.com/code4lib/antiharassment-policy DOCS
https://github.com/WhiteHouse/fitara DOCS
https://github.com/CommerceGov/Policies-and-Guidance DOCS
https://github.com/Microsoft/microsoft.github.io WEB
https://github.com/twitter/twitter.github.com WEB
https://github.com/adobe/adobe.github.com WEB
https://github.com/Netflix/netflix.github.com WEB
https://github.com/IBM/ibm.github.io WEB
https://github.com/square/square.github.io WEB
https://github.com/Esri/esri.github.com WEB
https://github.com/artsy/artsy.github.io WEB
https://github.com/Yelp/yelp.github.io WEB
https://github.com/Shopify/shopify.github.com WEB
https://github.com/SAP/sap.github.com WEB
https://github.com/guardian/guardian.github.com WEB
https://github.com/gilt/code.gilt.com WEB
https://github.com/cfpb/cfpb.github.io WEB
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System DOCS
https://github.com/addyosmani/backbone-fundamentals DOCS
https://github.com/substack/stream-handbook DOCS
https://github.com/manuelkiessling/nodebeginner.org DOCS
https://github.com/btford/write-good DOCS
https://github.com/mixu/singlepageappbook DOCS
https://github.com/oreillymedia/open_government DOCS
https://github.com/HoTT/book DOCS
https://github.com/swannodette/logic-tutorial DOCS
https://github.com/JJ/hoborg DOCS
https://github.com/mozzadrella/Informal-Tech-Project DOCS
https://github.com/harvesthq/how-to-walkabout DOCS
